source_id,ra_deg,dec_deg,paralaxe_mas,erro_paralaxe_mas,pmra_mas_ano,pmdec_mas_ano,vel_radial_km_s,G_mag,BP_RP
939599584345993984,105.846227,34.698233,75.3464,0.0282,-57.3475,140.5885,2.95,11.7596,2.8732
6608490501308343168,340.182713,-29.674554,75.3248,0.0232,380.4938,-16.9440,-0.31,7.4196,1.3870
4347870370990204928,239.973333,-8.253320,75.2941,0.0232,202.4425,-25.6256,-17.66,9.6012,2.1807
4248817876711932416,300.960271,5.992068,75.2548,0.0242,-495.4775,-799.6221,30.09,11.1329,2.3103
6282457918962299776,221.850462,-17.705901,75.1948,0.0501,-1098.5182,-342.9442,,16.1573,1.1110
65829792677145344,58.691131,24.272522,74.9887,0.0567,-293.3381,-221.4638,,14.3683,3.9878
211810233512673792,79.349991,45.837796,74.9521,0.0188,88.4250,-428.9109,30.97,9.3157,2.1295
6478328218869704192,315.269724,-49.107748,74.9456,0.0309,-287.0160,-226.3763,,15.2620,1.0447
2452167910719793664,22.164619,-14.968106,74.8961,0.2334,-2.7021,-28.0486,15.94,12.2014,2.9689
758200712885953280,167.964648,33.536971,74.8839,0.0311,-175.9738,116.5472,1.20,11.1360,2.6917
4884761177275202176,66.635667,-30.802598,74.8634,0.0231,-67.0310,-468.6925,19.11,12.4510,3.1265
1503625448550796032,204.850154,46.188219,74.7985,0.0153,-42.3321,389.1669,-65.72,9.4075,2.0776
4103671243754951296,279.686955,-14.493090,74.7918,0.0528,111.7394,-568.9950,-38.94,10.2413,2.3631
3652796572020424448,215.313771,-1.124954,74.7768,0.0336,168.8580,-626.4549,7.84,11.8196,2.7566
2430731144829585280,7.162970,-6.667219,74.7107,0.0397,-327.7927,-800.6340,-12.47,10.9009,2.7101
4941774600386872960,28.211507,-48.095754,74.7102,0.0276,-515.8598,-218.3995,6.54,12.2772,3.0518
4971869092631523200,34.149824,-30.967652,74.6385,0.0404,684.0659,246.5384,18.49,11.7423,2.9098
5684037136313018368,145.935720,-17.784076,74.5845,0.0192,-1419.9696,226.0912,97.36,12.1574,2.3469
4971681351020953088,34.175205,-30.987291,74.5735,0.0350,684.4355,248.5759,18.36,10.7874,2.6764
6478328150150225664,315.278889,-49.124570,74.4554,0.7612,-292.9178,-215.3819,35.59,11.9845,2.8104
5481843025342799104,96.483493,-60.057018,74.4218,0.0182,-25.3684,110.9775,32.21,11.0329,2.7792
3073508528645520000,128.608887,-1.146184,74.4144,0.0282,231.9098,-419.3943,60.39,11.5169,2.5959
5680147991886954240,139.084543,-18.625156,74.3880,0.0185,-314.7095,146.2001,14.61,9.8073,2.2426
2047690533883897856,297.170341,35.920176,74.3855,0.0196,54.0098,-288.1813,0.71,11.8008,2.7466
5985229174021530624,240.074051,-45.727001,74.3319,0.7276,-481.6735,-742.3719,,20.1260,3.8905
3765772972322477696,154.189555,-11.964465,74.2380,0.0262,-417.6143,-604.2010,-10.89,9.9342,2.4209
2679694971455927296,329.235892,-1.899872,74.2201,0.0374,1280.9699,612.1064,-59.53,13.0144,3.2205
269066953631488384,89.982013,58.569768,74.2051,0.0246,-0.5592,-252.6932,0.16,12.0861,2.9931
3592769731134725248,172.672686,-8.094130,74.2047,0.0247,-353.5785,257.6377,16.59,10.8203,2.6244
348020482735930112,24.198321,41.403762,74.1940,0.2083,-171.8918,-381.8152,-28.75,3.9661,0.7229
5280389615847484416,100.621093,-67.123975,74.1839,0.0263,697.4547,-408.7122,15.38,13.9888,3.6500
348020242217448576,24.208998,41.390550,74.1815,0.0356,-172.4372,-383.8240,-28.32,12.4971,3.0502
269067920001221888,89.907378,58.591883,74.1397,0.0173,9.1149,-254.0102,-0.29,9.4129,2.1048
205533465225342208,76.275256,44.234241,74.1395,0.0305,95.1839,-28.6601,8.40,13.0269,3.2318
5934097210481810432,248.330516,-52.133852,74.1273,0.0297,-201.8487,-350.7412,-22.48,11.1156,2.6500
1451450048399313792,207.264497,26.978630,74.1202,0.0444,-462.7930,-71.0231,,7.5811,1.4292
283569928616960768,86.453988,62.233278,74.1187,0.0180,297.2634,-786.5347,-20.72,8.3839,1.7723
1451450048399808384,207.264595,26.979435,74.0937,0.0370,-417.1397,-111.7588,,7.2036,1.3037
200296663143599104,73.151092,40.701839,74.0698,0.0488,1175.7200,-1095.4057,102.45,12.0435,2.9083
555032443207370880,61.661788,79.265266,73.9901,0.0186,277.3117,-404.3062,-2.49,13.3705,3.4275
5920900901901635968,266.900449,-54.610019,73.9899,0.0454,-384.2099,-306.6745,,15.9334,1.3615
4346523537966269824,238.819941,-9.938502,73.9802,0.1361,932.2732,-785.4501,,17.3292,5.0278
512129087182637696,25.915701,63.820808,73.9769,0.0183,-395.2103,-582.8331,-51.19,7.9328,1.4927
3026511175437908096,112.054546,-18.790323,73.9692,0.5264,25.1702,616.3722,76.03,12.3200,3.0314
1473166433840437888,199.896596,35.103431,73.9231,0.0333,372.8264,-801.1529,-7.51,11.0111,2.5140
659464504288593536,130.119870,18.400429,73.8573,0.0671,-809.8172,-448.9692,,14.9917,4.2770
1018776176872261248,143.207540,51.674906,73.8284,0.2046,-942.5671,-542.0163,,3.0717,0.8286
4453239765733463936,242.316235,9.353068,73.7178,0.0247,-341.0571,218.6432,-45.11,10.6597,2.4958
2110336583235233536,277.992686,40.688227,73.7082,0.0174,-92.6786,412.8775,-18.81,10.8096,2.5975
798914636327665536,142.983563,36.317899,73.6956,0.0183,-209.9091,-524.1816,19.55,9.4140,2.0081
461701979229013376,49.061376,58.165928,73.6188,0.0194,444.5254,-324.6410,21.08,10.0191,2.2421
6526541563232943872,352.563657,-47.616850,73.5992,0.0729,-562.6516,-973.6942,,15.2169,4.5937
461701979233050624,49.061466,58.167328,73.5769,0.0186,415.2768,-318.4884,21.37,10.1939,2.2931
5835113573101867520,243.445250,-57.576786,73.5482,0.0184,-854.0397,-1411.4655,8.68,7.2686,1.0718
4296708789290712064,298.828509,6.404627,73.5249,0.1415,45.9438,-480.9649,,3.4820,1.1103
4833654227548585856,53.756625,-48.417775,73.5199,0.0164,404.4407,307.4984,21.38,8.0210,1.6427
144312344255035392,68.393674,20.744636,73.5147,0.0307,454.8641,-321.9458,-2.72,12.8909,3.0960
1483977656798789120,213.984976,36.278393,73.4592,0.0260,13.7107,303.0392,-16.43,11.6958,2.6063
6171593062022433920,206.690066,-31.823053,73.4418,0.0587,-343.2259,158.3778,,14.8258,4.2953
4296708789289490816,298.828546,6.408313,73.3889,0.0215,22.8394,-472.3728,,10.4654,2.5812
2331849006126794880,352.841055,-27.827134,73.3785,0.0770,90.3750,745.2837,,15.8703,5.1672
5645479806157346688,129.640993,-28.724630,73.3163,0.0361,77.6280,-145.5289,22.27,10.7652,2.5140
6166376978860425600,200.011426,-35.414269,73.2747,0.0310,-851.5654,-465.6169,-31.86,11.6224,2.6642
1706907487621086464,235.333822,75.989588,73.2573,0.3008,805.1179,-716.3316,-39.72,11.1716,2.5779
2756363608023588864,354.989351,5.624352,73.2370,0.1698,376.4966,-436.7598,5.53,3.9993,0.7051
121254932585133568,54.036858,31.310389,73.2078,0.0449,115.3597,-132.3332,14.46,12.3596,3.1405
2819781274051096192,354.401609,16.367299,73.1084,0.0419,361.1902,-63.1764,,13.9992,3.6744
4548562265603840768,258.958111,19.000084,73.0621,0.0295,-150.5390,14.1655,-20.76,9.6509,2.0264
1473166433840438016,199.892081,35.106715,72.9733,0.3217,389.3891,-778.7065,,8.6941,2.0428
2158285185808357504,275.333986,61.015613,72.9516,0.0232,147.9395,-698.5114,,15.3995,1.1695
3902785006045478656,187.812993,8.808281,72.8932,0.0289,-636.2422,-522.1091,18.66,8.9507,1.9235
2891695137006940544,94.445784,-34.019417,72.8737,0.0162,-95.2390,110.1280,5.30,10.7935,2.4520
3545469496823737856,170.361939,-20.454238,72.8638,0.3248,174.0149,-79.4280,-0.15,8.1251,1.6499
5914096303621755520,257.543775,-60.726153,72.8538,0.0218,71.0503,589.3525,6.30,7.1169,1.1104
1446540213584440704,200.733442,24.463822,72.7265,0.0368,-615.7052,-864.8935,-19.01,11.6289,2.7941
1037131492704550656,134.490332,57.145892,72.7197,0.7297,-403.0027,-387.6180,,20.4252,2.7131
2034628782438989440,296.459360,32.388008,72.7000,0.0140,394.2934,197.8232,-15.28,9.9861,2.1509
2710189960812052736,336.762511,6.825575,72.6815,0.0264,183.1393,-35.0872,-6.49,11.9157,2.8089
2860924621205256704,1.655199,29.020714,72.6419,0.0292,380.1593,-177.7296,-6.75,5.8783,0.9170
31235033696866688,48.513220,16.051276,72.6305,0.1902,-242.9547,-54.8527,,17.2172,4.8416
5522879208777731200,126.798254,-44.986921,72.6142,0.0484,-167.2451,512.9843,,10.6127,2.7148
2281778105594488192,354.835781,77.633125,72.5167,0.1470,-64.8602,171.1586,,2.9430,1.2569
6329012134635132544,215.027966,-9.624114,72.3244,0.0410,-608.7651,-838.8454,54.03,11.5865,2.7238
3902745286187581312,187.237102,8.424238,72.2664,0.6964,-638.3293,-243.2324,,10.8657,2.7810
266846631637525120,75.856673,53.121864,72.2360,0.0866,1286.5118,-1570.3230,,15.7071,3.9395
266846631637524864,75.859237,53.121634,72.1734,0.0173,1302.1186,-1537.6443,65.45,9.2188,1.9420
3941342198772052352,195.173301,19.204062,72.1402,0.1562,-810.8677,-1248.4302,,17.4655,4.9935
776067089642433664,161.339311,38.512438,72.1203,0.0926,-38.1835,150.4139,,8.6916,1.8874
6405457982659103872,333.461432,-63.702023,72.0748,0.0360,116.0156,170.4307,,14.6302,4.0677
5599170330597007360,114.237339,-30.406160,72.0699,0.0181,223.8263,-361.2909,-24.39,12.2748,2.8494
777254360337133312,164.864703,40.430501,72.0070,0.0974,-316.8499,55.1804,11.24,4.8666,0.7959
3668176368871118208,213.882302,4.655319,72.0042,0.3673,-744.4391,-769.5445,1.39,12.6553,3.2641
3411398347466374144,70.732936,21.473566,71.9041,0.0243,37.6798,117.7004,3.11,10.7271,2.5983
3263836568394170880,54.217232,0.399525,71.8370,0.1503,-232.5634,-481.4723,28.00,4.1411,0.7578
170639948323693952,62.158642,33.637597,71.8221,0.0189,526.8737,126.0260,34.21,9.3718,2.0699
3864228496219589120,163.056266,5.919129,71.7960,0.0405,-695.5203,-60.2789,1.79,13.0754,3.2883
6734485286788609664,277.350709,-34.963623,71.7592,0.0194,-54.2094,-237.9928,110.64,10.7608,2.5174
5107106033552702208,55.982054,-19.110200,71.7505,0.0210,310.0970,157.1846,25.17,6.8202,1.1242
6018209128388194688,246.713665,-38.210203,71.7370,0.0491,-295.8320,-259.4232,,13.8855,3.5963
5031808453624044800,13.257923,-30.356773,71.7259,0.0267,620.2427,31.7696,-13.17,6.8849,1.1301
2034581091118259328,296.602134,32.015321,71.7155,0.0159,464.7895,-391.6576,-4.85,9.3084,2.0833
4726357491998516480,39.470639,-58.752147,71.7043,0.0192,80.1490,208.4510,15.03,11.1756,2.6768
2034581091125010048,296.603453,32.014198,71.6836,0.0365,483.0681,-416.8394,-5.08,10.1314,2.3553
567659818855055488,50.351215,79.968544,71.6586,0.0138,410.0899,287.8751,-13.61,10.2434,2.2840
33732162042339072,41.640790,16.416972,71.6048,0.0576,-831.5332,-569.0246,,14.5525,4.0725
622339455521105280,153.976104,17.490881,71.5447,0.0284,290.6762,6.3915,23.99,11.5924,2.7325
4785886941312921344,76.309681,-47.937536,71.5134,0.0215,-65.9011,24.8953,17.33,12.8737,3.1080
1350714133093019904,269.462261,46.591216,71.4952,0.0152,-15.0697,578.1396,-31.49,10.5701,2.5399
1282073374518833152,223.798019,30.112254,71.4709,0.0408,57.3959,-79.8565,16.48,12.5165,2.8055
6265472113586221696,234.242208,-14.136617,71.4656,0.0362,-449.2595,-629.4255,2.20,11.3691,2.8118
5059348952161258624,48.020701,-28.984870,71.4337,0.1320,359.5647,619.1859,-16.97,3.8014,0.7218
948039989652369408,109.532854,39.274288,71.3227,0.0234,-214.5567,-116.9682,9.90,9.5182,2.0434
3531294008802299392,169.154358,-27.958911,71.3121,0.0234,-486.1864,-802.4593,40.81,12.2908,2.8185
3106548406384807680,100.903034,-2.387969,71.3026,1.1797,22.2349,-217.9658,,20.6173,2.5255
2910909931633597312,88.931628,-26.856546,71.2607,0.0172,314.9359,-9.4061,54.33,9.7875,2.3944
2644439955745152512,353.509480,0.175243,71.2339,0.0229,-993.0913,-937.7026,-4.89,10.1767,2.3244
87921523897823872,38.973296,20.219260,71.2164,0.0232,249.8391,-140.3356,0.56,9.7087,2.2715
4971892010576979840,33.787482,-30.668656,71.1620,0.0804,768.6643,-360.0076,,15.8406,4.8166
6192641081831733760,200.905425,-25.913566,71.1191,0.0389,-614.1950,-231.1145,-16.88,11.5707,2.7808
1909518584084205312,337.461184,41.482161,71.1106,0.0404,1192.2516,450.2299,1.87,11.8582,2.9004
6508776375901968640,334.568363,-53.629873,71.0938,0.0554,441.2296,-629.7501,,5.2305,0.8058
6288325222245417856,207.428299,-22.113289,71.0780,0.0318,-1749.8612,-494.2076,-37.95,7.6913,1.5128
4512525016089353472,281.344966,18.865093,71.0495,0.0225,-139.0342,-262.8865,16.24,12.2803,2.9297
3057712223051571200,114.997515,-3.598744,71.0323,0.0243,70.0784,-278.1173,-18.40,6.8898,1.1492
2526862202360516224,7.899120,-5.874990,71.0237,0.0321,350.9721,-1055.4750,-9.59,11.5518,2.6496
5202336655483914624,153.358519,-78.716488,71.0113,0.2232,13.3147,-263.5069,,18.9660,3.9605
5059349158319689344,48.019242,-28.984121,71.0089,0.0874,343.6995,635.8945,-22.53,6.6341,1.1121
3057712188691831936,115.012383,-3.604949,70.9924,0.0252,66.0077,-286.7058,-19.12,8.3347,1.6972
5053399803976245760,49.727418,-34.357936,70.9812,1.8485,390.3102,32.2448,,20.9582,2.2031
4568060562432051584,256.778993,21.553906,70.9684,0.0224,-463.2894,-25.6893,-50.77,10.5571,2.4778
1466009540856759680,196.710548,30.846216,70.8959,0.0246,182.1538,-474.7706,10.14,13.6049,3.4746
3934198156329809152,190.277516,15.375020,70.8793,0.0266,107.2492,-370.3332,24.23,7.5078,1.3711
982389862479141376,116.807666,50.344381,70.8770,0.0249,-16.7927,79.6188,-15.16,11.7820,2.7994
3197487123332369536,61.528750,-5.579705,70.8699,0.0285,23.1902,-145.2072,-21.79,11.9937,2.7644
3553682127126319360,159.730173,-20.680003,70.8376,0.0452,-288.0413,551.3698,,15.8380,0.7465
2799992744809482112,6.985244,22.324903,70.7810,0.4267,392.7167,-186.5883,,14.9623,4.9291
5908372482296952064,225.319330,-43.658508,70.7530,0.0339,93.5548,30.2195,,9.6587,2.5183
4345775217221821312,243.906336,-8.371641,70.7371,0.0631,232.2303,-495.3782,11.71,5.3277,0.8171
4055584308787727488,266.559683,-32.103543,70.7335,0.1163,-77.6226,-272.7554,,10.2790,2.6688
6863535898551993472,298.573333,-23.942897,70.7010,0.0350,-124.1669,-410.6808,,5.9081,1.1863
6863536001631204608,298.585387,-23.946409,70.6932,0.0272,-126.8833,-407.4563,-4.73,13.2263,3.4028
4055585060376248832,266.552725,-32.103748,70.6792,0.0187,-76.9128,-272.1790,-29.57,9.6026,2.2258
1093918828739878528,129.093782,67.295241,70.6195,0.2252,-1070.5276,67.8148,13.59,8.6151,1.8877
6662167868705713664,284.782085,-48.276652,70.5952,0.0261,151.2018,-492.6528,-8.16,10.1014,2.3904
3530383784971799680,191.000911,-11.175788,70.5720,0.0345,-478.9388,-153.0238,1.61,12.6345,3.0771
1237730036208674048,219.861441,19.489464,70.5551,0.1814,-1241.0009,385.1246,,17.5170,5.2259
230171768457140736,59.332036,41.128397,70.5077,0.0608,-204.3679,-24.7438,,14.6381,4.0494
6577573677445347584,324.108432,-44.019709,70.4921,0.0333,485.2301,-679.7547,19.85,12.5706,3.0844
5189170557793054848,159.684330,-86.546293,70.4611,0.0199,-198.4142,-170.2084,30.22,11.8956,2.8164
1229089524081628416,217.368873,15.538414,70.3249,0.0211,-1054.7758,1299.3132,7.62,9.7329,2.2552
5970956070030449792,251.062449,-38.943903,70.3220,0.0196,-20.4797,-60.1893,-19.29,7.1913,1.2306
3342958387205080064,89.240846,11.741023,70.3153,0.0435,523.5055,-342.4423,,13.8019,3.5733
3060788519149063680,114.029803,-3.112064,70.2749,0.1311,74.1286,-293.1185,-17.02,9.1424,2.0322
3203124697405667712,65.950887,-4.233918,70.1502,0.9336,-339.9556,71.3180,,20.0648,3.2551
1510834911934401152,208.002945,49.950291,70.1492,0.0174,423.1460,-139.0619,-45.46,8.2546,1.6673
2302668860880387072,289.101610,84.228695,70.1407,0.0154,-47.1100,150.1901,-41.66,13.2626,3.2983
4258375617747092864,281.862955,-3.641055,70.1335,0.0258,-132.2808,-274.8673,15.38,8.2696,1.6074
3928391218812375808,189.713259,11.695036,70.1139,0.0297,-1155.7564,-250.8624,-4.34,10.3357,2.5907
4865016349710062208,66.233583,-40.049376,70.0632,0.0188,-96.9518,-635.3323,7.64,12.5502,2.9619
5129338021224785408,41.277322,-18.572409,70.0459,0.1599,318.5677,48.1707,29.09,4.3309,0.6453
5044297634405581696,45.523321,-39.850616,70.0429,0.0235,-546.4614,-644.2162,,13.9905,3.4701
5079067147013772288,43.666485,-22.266582,70.0403,0.0264,383.8342,-73.6432,47.08,11.7487,2.6361
6798111177125746944,306.922560,-27.751601,69.9597,0.0463,-201.5240,-876.4056,-2.30,10.3471,2.4651
1439069444391326208,263.896115,61.679277,69.8921,0.0153,261.9233,-514.4991,-15.53,9.1746,2.0159
3418324583527645440,75.324773,22.615360,69.8882,0.0403,-62.4785,-351.0508,28.79,13.5718,3.5042
524551232110220800,12.348164,65.300236,69.8798,0.0154,-813.9797,-178.2431,-31.11,13.2208,3.1898
1534239391319888384,190.704575,41.896609,69.8404,0.0296,-548.8326,40.5762,-4.50,11.0514,2.7743
358269546017619840,31.767675,49.643504,69.8324,0.0285,234.2484,-427.9513,18.54,11.0764,2.5421
1648484868558988544,250.082791,67.602940,69.8207,0.2300,-273.2700,365.3099,-15.24,13.5517,3.8138
5199087706000356096,161.900296,-79.463698,69.8190,0.0166,-448.2606,-204.6581,8.07,12.0422,2.8931
5661077924778519552,143.617855,-26.724209,69.8118,0.0264,293.7007,-22.4833,6.47,12.5437,3.0016
3562157781229213312,170.452728,-13.219297,69.6700,0.2033,-471.1145,-48.5315,,16.3925,4.6253
1379500756257031808,241.233368,39.156744,69.6405,0.0140,-570.8716,52.6332,-59.44,6.4612,0.9449
1379500928055726848,241.208684,39.160165,69.6375,0.0192,-562.8536,42.2310,-58.22,12.8548,2.9082
2571309955621962240,30.617298,10.581071,69.6353,0.1728,-50.1929,-97.1419,,11.8777,2.9278
1175003649462887040,222.107840,10.532547,69.6352,0.5322,223.9126,-118.5721,,19.8185,2.9121
2098514324976071424,280.841484,40.675223,69.6348,0.0416,-120.8025,591.2789,,15.4083,4.5724
2195115561168483712,311.323206,61.842419,69.5976,0.1279,85.9934,818.4511,,3.1779,1.1867
646818024623804416,145.978840,26.968553,69.5883,0.0274,-577.8412,-101.2100,34.73,10.8486,2.6172
6635966781495628672,277.549790,-58.276285,69.5611,0.0191,-27.8797,-446.8528,-1.52,9.0800,1.9741
70051608089857536,56.585833,26.214633,69.5143,0.0246,386.7480,-196.3205,35.74,8.8714,1.9178
2751296646125543040,8.986240,10.474821,69.4690,0.0285,1085.0655,-384.9197,22.93,13.5594,3.4002
1123681096674583552,134.998761,72.959933,69.4565,0.0246,961.6018,-32.3167,-1.54,12.7934,3.0578
5867776696271127424,212.997250,-59.346097,69.4414,0.0271,79.2837,-59.5976,,14.5518,0.5857
5046323965616929792,48.131184,-38.085681,69.3875,0.0276,1263.0162,732.8575,60.14,10.5134,2.2979
1838855376946302720,314.359348,22.361776,69.2976,0.0245,769.6436,-213.5066,-30.68,11.0134,2.3626
1439121018358632832,263.750664,61.872440,69.2832,0.2004,236.2469,-466.1107,-15.72,5.0690,0.8122
1092545710514654464,129.798482,65.021297,69.2576,0.0485,-27.2745,87.8808,-13.06,5.4990,0.8044
4291123545113039616,293.668338,4.583896,69.2566,0.0152,524.4088,311.0826,-58.93,8.7136,1.7358
1925025168366253952,351.438524,42.862165,69.2280,1.4861,-39.5599,-285.4304,,20.8991,1.7498
573273684709125504,19.924511,84.161226,69.2124,0.0172,-981.8531,475.5800,-42.90,13.0982,3.2629
943688191349024000,102.273885,37.106958,69.2024,0.0294,206.3882,-1589.9825,-2.16,12.4645,2.8620
1078773262224027520,168.793293,73.475705,69.1364,0.0151,-403.4358,112.4056,8.73,7.3119,1.2571
1078773262224027648,168.789851,73.477216,69.1337,0.0176,-376.6942,123.7739,8.39,10.6088,2.4040
2051984436005124480,293.870927,37.768517,69.1247,0.0404,-133.6878,-92.3500,-19.06,10.3834,2.6267
5842905399625203328,190.571149,-71.638984,69.1002,0.0174,-755.6545,-14.2220,-9.82,12.0696,2.8575
1604859511344724864,216.297456,51.848967,69.0686,0.1579,-235.9699,-399.6957,-10.91,3.9172,0.6969
1701602958196086528,217.802441,75.444920,69.0351,0.0213,-198.5846,-32.8139,-15.77,12.7673,2.9177
6910371005081903488,315.493309,-6.320708,69.0219,0.0284,-230.2489,-442.3309,-15.21,10.1835,2.4145
5363990535794423680,159.561097,-49.564880,69.0075,0.0181,-317.5261,-565.3363,-0.91,13.4977,3.2635
5743705398968422400,136.685233,-8.806139,69.0069,0.0367,-308.9951,215.3693,,14.5368,3.9333
1405343643196929536,248.757336,43.292088,68.9912,0.0161,226.1121,-301.8456,,14.7162,0.6208
5743705394673617664,136.687588,-8.805906,68.9762,0.0179,-304.3177,209.4562,36.50,8.7874,1.8921
2887328533953284096,86.923314,-36.329112,68.9709,0.0141,767.7895,-122.9405,25.72,9.8353,2.1809
3758629475341196672,164.615746,-10.775511,68.9622,0.0375,-192.9989,-83.9648,10.37,12.7526,3.1970
1568219729458240128,191.057829,51.758453,68.9516,0.4864,-387.0422,-185.2784,9.18,6.7498,1.1188
4405150047715392128,243.604960,-2.848576,68.9493,0.0835,-7.8084,367.4055,,15.2234,4.4898
279844370905734144,79.223950,56.670190,68.9335,0.0535,140.6655,-407.9583,,15.0173,4.3112
2611163717366876544,342.580457,-7.089644,68.9303,0.0195,-106.5723,103.7582,-5.95,9.1329,1.9276
1965478468902062464,321.137803,40.068533,68.9208,0.0223,542.2302,439.0240,-69.25,13.8971,3.6526
1284721994948665216,215.485172,29.628245,68.8506,0.0216,-631.6617,-308.4689,-37.19,8.0203,1.5588
1604859408265509632,216.296529,51.829622,68.8121,0.0322,-239.5035,-403.9942,-10.59,10.4982,2.4065
