tempo_s,strain_H1,strain_L1
0.131104,3.961108e-20,-1.583108e-18
0.131348,1.232052e-21,-1.582311e-18
0.131592,1.430027e-20,-1.575123e-18
0.131836,3.615393e-20,-1.578533e-18
0.132080,2.364901e-20,-1.582031e-18
0.132324,1.072159e-20,-1.567063e-18
0.132568,-1.581049e-22,-1.545405e-18
0.132812,2.021788e-20,-1.543046e-18
0.133057,3.704249e-20,-1.555782e-18
0.133301,-1.282314e-21,-1.553836e-18
0.133545,-4.495308e-21,-1.541916e-18
0.133789,2.568352e-20,-1.541897e-18
0.134033,1.799713e-20,-1.543215e-18
0.134277,4.076827e-21,-1.529459e-18
0.134521,-9.148148e-21,-1.508464e-18
0.134766,1.186400e-21,-1.507299e-18
0.135010,2.956768e-20,-1.521295e-18
0.135254,-2.223800e-21,-1.517254e-18
0.135498,-2.270531e-20,-1.505864e-18
0.135742,1.195628e-20,-1.503861e-18
0.135986,1.206848e-20,-1.501784e-18
0.136230,-4.840854e-21,-1.491967e-18
0.136475,-1.494794e-20,-1.471262e-18
0.136719,-1.556935e-20,-1.467525e-18
0.136963,1.586761e-20,-1.484007e-18
0.137207,2.640992e-21,-1.479537e-18
0.137451,-3.600910e-20,-1.464985e-18
0.137695,-6.495762e-21,-1.460780e-18
0.137939,1.037350e-20,-1.457302e-18
0.138184,-1.500375e-20,-1.446778e-18
0.138428,-2.455773e-20,-1.429035e-18
0.138672,-2.563622e-20,-1.427919e-18
0.138916,-2.122534e-21,-1.443046e-18
0.139160,3.101275e-21,-1.440120e-18
0.139404,-3.982094e-20,-1.422579e-18
0.139648,-2.818847e-20,-1.415015e-18
0.139893,5.269825e-21,-1.411037e-18
0.140137,-1.867924e-20,-1.398646e-18
0.140381,-3.440984e-20,-1.384887e-18
0.140625,-3.189585e-20,-1.382698e-18
0.140869,-2.035937e-20,-1.397527e-18
0.141113,-2.685623e-21,-1.397678e-18
0.141357,-3.648417e-20,-1.377774e-18
0.141602,-4.977323e-20,-1.369444e-18
0.141846,-5.634651e-21,-1.362188e-18
0.142090,-1.669366e-20,-1.352033e-18
0.142334,-4.470406e-20,-1.340029e-18
0.142578,-3.842832e-20,-1.336030e-18
0.142822,-3.114427e-20,-1.350901e-18
0.143066,-1.245865e-20,-1.351427e-18
0.143311,-3.030003e-20,-1.334115e-18
0.143555,-6.122197e-20,-1.319323e-18
0.143799,-2.449536e-20,-1.311040e-18
0.144043,-1.263325e-20,-1.302723e-18
0.144287,-5.032349e-20,-1.289962e-18
0.144531,-5.002017e-20,-1.290274e-18
0.144775,-3.718797e-20,-1.303860e-18
0.145020,-2.510155e-20,-1.306426e-18
0.145264,-3.036425e-20,-1.287961e-18
0.145508,-6.450599e-20,-1.268488e-18
0.145752,-4.276288e-20,-1.261657e-18
0.145996,-1.448240e-20,-1.251078e-18
0.146240,-4.940745e-20,-1.240127e-18
0.146484,-6.174832e-20,-1.242324e-18
0.146729,-4.478649e-20,-1.251935e-18
0.146973,-3.484575e-20,-1.257252e-18
0.147217,-3.438398e-20,-1.240255e-18
0.147461,-6.279728e-20,-1.219725e-18
0.147705,-6.177596e-20,-1.212712e-18
0.147949,-2.227710e-20,-1.199440e-18
0.148193,-4.421740e-20,-1.191177e-18
0.148438,-7.442912e-20,-1.194485e-18
0.148682,-5.195230e-20,-1.204036e-18
0.148926,-4.121579e-20,-1.210142e-18
0.149170,-4.197670e-20,-1.190015e-18
0.149414,-6.063423e-20,-1.168775e-18
0.149658,-7.491708e-20,-1.160779e-18
0.149902,-3.721153e-20,-1.146459e-18
0.150146,-3.907773e-20,-1.140122e-18
0.150391,-8.044346e-20,-1.146426e-18
0.150635,-6.778344e-20,-1.153838e-18
0.150879,-4.710405e-20,-1.157703e-18
0.151123,-4.895680e-20,-1.143971e-18
0.151367,-6.301054e-20,-1.120380e-18
0.151611,-8.050495e-20,-1.107856e-18
0.151855,-5.517570e-20,-1.096877e-18
0.152100,-3.923417e-20,-1.087985e-18
0.152344,-7.888138e-20,-1.095941e-18
0.152588,-8.468389e-20,-1.104299e-18
0.152832,-5.558180e-20,-1.105443e-18
0.153076,-5.455569e-20,-1.094853e-18
0.153320,-6.914393e-20,-1.071284e-18
0.153564,-8.383932e-20,-1.058133e-18
0.153809,-7.286477e-20,-1.047328e-18
0.154053,-4.820751e-20,-1.039996e-18
0.154297,-7.248725e-20,-1.049296e-18
0.154541,-9.734706e-20,-1.055319e-18
0.154785,-6.835834e-20,-1.055888e-18
0.155029,-5.492352e-20,-1.047933e-18
0.155273,-7.595402e-20,-1.023625e-18
0.155518,-8.961360e-20,-1.005922e-18
0.155762,-8.277995e-20,-9.972583e-19
0.156006,-5.979532e-20,-9.899306e-19
0.156250,-7.065562e-20,-1.000239e-18
0.156494,-1.033399e-19,-1.010403e-18
0.156738,-8.476200e-20,-1.004905e-18
0.156982,-6.212944e-20,-9.988991e-19
0.157227,-7.680437e-20,-9.797074e-19
0.157471,-9.320643e-20,-9.573771e-19
0.157715,-9.217225e-20,-9.484117e-19
0.157959,-6.988849e-20,-9.429520e-19
0.158203,-6.982571e-20,-9.519382e-19
0.158447,-1.029352e-19,-9.611932e-19
0.158691,-9.967629e-20,-9.570823e-19
0.158936,-6.889661e-20,-9.514343e-19
0.159180,-7.549806e-20,-9.334289e-19
0.159424,-9.937395e-20,-9.122652e-19
0.159668,-9.892713e-20,-9.013101e-19
0.159912,-7.856501e-20,-8.971851e-19
0.160156,-7.136085e-20,-9.078590e-19
0.160400,-9.845608e-20,-9.168438e-19
0.160645,-1.092508e-19,-9.111707e-19
0.160889,-7.767544e-20,-9.033427e-19
0.161133,-7.170780e-20,-8.875100e-19
0.161377,-9.914824e-20,-8.670408e-19
0.161621,-1.055444e-19,-8.554749e-19
0.161865,-8.529903e-20,-8.510724e-19
0.162109,-7.502261e-20,-8.610986e-19
0.162354,-9.472443e-20,-8.729838e-19
0.162598,-1.122817e-19,-8.672334e-19
0.162842,-8.967665e-20,-8.581716e-19
0.163086,-6.922501e-20,-8.447721e-19
0.163330,-9.591621e-20,-8.257606e-19
0.163574,-1.111569e-19,-8.135705e-19
0.163818,-8.783372e-20,-8.084460e-19
0.164062,-7.645526e-20,-8.187026e-19
0.164307,-9.227172e-20,-8.311809e-19
0.164551,-1.102340e-19,-8.249529e-19
0.164795,-9.842877e-20,-8.139860e-19
0.165039,-7.386228e-20,-8.039069e-19
0.165283,-8.788956e-20,-7.860847e-19
0.165527,-1.126224e-19,-7.735409e-19
0.165771,-9.672567e-20,-7.712247e-19
0.166016,-7.554819e-20,-7.783662e-19
0.166260,-8.902925e-20,-7.911088e-19
0.166504,-1.072461e-19,-7.855013e-19
0.166748,-1.018353e-19,-7.727489e-19
0.166992,-7.842768e-20,-7.646038e-19
0.167236,-7.768854e-20,-7.466661e-19
0.167480,-1.079202e-19,-7.342932e-19
0.167725,-1.043971e-19,-7.330594e-19
0.167969,-7.639436e-20,-7.396354e-19
0.168213,-8.424638e-20,-7.530243e-19
0.168457,-1.055041e-19,-7.476769e-19
0.168701,-1.041348e-19,-7.335188e-19
0.168945,-8.344180e-20,-7.288028e-19
0.169189,-7.259879e-20,-7.150909e-19
0.169434,-9.800128e-20,-7.007852e-19
0.169678,-1.083207e-19,-6.998646e-19
0.169922,-7.774027e-20,-7.061421e-19
0.170166,-7.541553e-20,-7.168172e-19
0.170410,-1.001237e-19,-7.127090e-19
0.170654,-1.027611e-19,-6.985527e-19
0.170898,-8.611570e-20,-6.944164e-19
0.171143,-7.210173e-20,-6.841106e-19
0.171387,-8.910476e-20,-6.700996e-19
0.171631,-1.078069e-19,-6.694954e-19
0.171875,-8.355633e-20,-6.771061e-19
0.172119,-6.784109e-20,-6.863832e-19
0.172363,-9.355710e-20,-6.836288e-19
0.172607,-1.010570e-19,-6.685382e-19
0.172852,-8.231126e-20,-6.619387e-19
0.173096,-7.135420e-20,-6.563107e-19
0.173340,-7.798009e-20,-6.436003e-19
0.173584,-1.011158e-19,-6.428360e-19
0.173828,-9.000597e-20,-6.503166e-19
0.174072,-6.142965e-20,-6.582883e-19
0.174316,-8.233047e-20,-6.567916e-19
0.174561,-1.009459e-19,-6.406671e-19
0.174805,-8.309642e-20,-6.367603e-19
0.175049,-6.752340e-20,-6.351312e-19
0.175293,-7.055911e-20,-6.230303e-19
0.175537,-9.248857e-20,-6.233542e-19
0.175781,-9.064588e-20,-6.294150e-19
0.176025,-5.912430e-20,-6.340219e-19
0.176270,-6.770355e-20,-6.326920e-19
0.176514,-9.438573e-20,-6.185383e-19
0.176758,-8.144396e-20,-6.132815e-19
0.177002,-6.444519e-20,-6.129896e-19
0.177246,-6.530330e-20,-6.057157e-19
0.177490,-8.062595e-20,-6.055087e-19
0.177734,-8.860038e-20,-6.118551e-19
0.177979,-6.178979e-20,-6.162918e-19
0.178223,-5.664335e-20,-6.129766e-19
0.178467,-8.467445e-20,-6.000744e-19
0.178711,-8.113141e-20,-5.942910e-19
0.178955,-5.921289e-20,-5.964216e-19
0.179199,-5.665505e-20,-5.915079e-19
0.179443,-6.939459e-20,-5.912479e-19
0.179688,-8.133961e-20,-5.963755e-19
0.179932,-6.378597e-20,-5.985461e-19
0.180176,-4.649414e-20,-5.972271e-19
0.180420,-7.233737e-20,-5.844503e-19
0.180664,-8.104820e-20,-5.793811e-19
0.180908,-5.620583e-20,-5.860283e-19
0.181152,-4.972571e-20,-5.831038e-19
0.181396,-5.996397e-20,-5.809965e-19
0.181641,-7.350651e-20,-5.874077e-19
0.181885,-6.231286e-20,-5.887982e-19
0.182129,-3.945238e-20,-5.833186e-19
0.182373,-5.751313e-20,-5.723042e-19
0.182617,-7.521165e-20,-5.647734e-19
0.182861,-5.435427e-20,-5.739123e-19
0.183105,-3.949323e-20,-5.769977e-19
0.183350,-5.058906e-20,-5.724371e-19
0.183594,-6.558659e-20,-5.790303e-19
0.183838,-5.904456e-20,-5.807661e-19
0.184082,-3.591844e-20,-5.738258e-19
0.184326,-4.363212e-20,-5.630406e-19
0.184570,-6.682822e-20,-5.567208e-19
0.184814,-5.208354e-20,-5.653074e-19
0.185059,-3.244137e-20,-5.699725e-19
0.185303,-3.888581e-20,-5.693379e-19
0.185547,-5.355272e-20,-5.738303e-19
0.185791,-5.455648e-20,-5.724526e-19
0.186035,-3.187862e-20,-5.648875e-19
0.186279,-3.077642e-20,-5.562768e-19
0.186523,-5.557253e-20,-5.498966e-19
0.186768,-4.966171e-20,-5.591336e-19
0.187012,-2.733886e-20,-5.716963e-19
0.187256,-2.736110e-20,-5.700111e-19
0.187500,-4.308447e-20,-5.725052e-19
0.187744,-4.789148e-20,-5.713712e-19
0.187988,-2.632168e-20,-5.579349e-19
0.188232,-1.663919e-20,-5.506195e-19
0.188477,-4.021853e-20,-5.474903e-19
0.188721,-4.493861e-20,-5.562033e-19
0.188965,-2.160295e-20,-5.697491e-19
0.189209,-1.510786e-20,-5.700091e-19
0.189453,-2.891018e-20,-5.727677e-19
0.189697,-3.948593e-20,-5.717174e-19
0.189941,-2.501104e-20,-5.580137e-19
0.190186,-6.683973e-21,-5.485876e-19
0.190430,-2.405816e-20,-5.474731e-19
0.190674,-3.556533e-20,-5.569644e-19
0.190918,-1.456671e-20,-5.714451e-19
0.191162,-3.754398e-21,-5.760850e-19
0.191406,-1.187778e-20,-5.748371e-19
0.191650,-2.498868e-20,-5.719768e-19
0.191895,-1.850294e-20,-5.603186e-19
0.192139,4.984764e-21,-5.489467e-19
0.192383,-6.607690e-21,-5.471140e-19
0.192627,-2.521950e-20,-5.589055e-19
0.192871,-7.933642e-21,-5.792033e-19
0.193115,6.861774e-21,-5.844179e-19
0.193359,4.652388e-21,-5.819137e-19
0.193604,-8.879282e-21,-5.786068e-19
0.193848,-1.199239e-20,-5.639061e-19
0.194092,1.633403e-20,-5.519821e-19
0.194336,1.694395e-20,-5.499823e-19
0.194580,-1.106485e-20,-5.627171e-19
0.194824,1.339639e-21,-5.850178e-19
0.195068,2.234810e-20,-5.925025e-19
0.195312,1.894935e-20,-5.908156e-19
0.195557,7.419443e-21,-5.849876e-19
0.195801,9.049625e-22,-5.701005e-19
0.196045,2.498986e-20,-5.583125e-19
0.196289,3.544376e-20,-5.562070e-19
0.196533,5.812336e-21,-5.716470e-19
0.196777,1.114925e-20,-5.955078e-19
0.197021,3.785256e-20,-6.051897e-19
0.197266,3.402401e-20,-6.014674e-19
0.197510,2.724015e-20,-5.933365e-19
0.197754,1.893257e-20,-5.803319e-19
0.197998,3.051835e-20,-5.644380e-19
0.198242,5.425349e-20,-5.639781e-19
0.198486,2.691063e-20,-5.815573e-19
0.198730,1.693019e-20,-6.067583e-19
0.198975,5.268448e-20,-6.223909e-19
0.199219,5.236683e-20,-6.152794e-19
0.199463,4.294358e-20,-6.059774e-19
0.199707,3.976224e-20,-5.941038e-19
0.199951,3.897896e-20,-5.758294e-19
0.200195,6.674596e-20,-5.752270e-19
0.200439,5.686337e-20,-5.922937e-19
0.200684,2.973998e-20,-6.211843e-19
0.200928,6.002791e-20,-6.389475e-19
0.201172,7.232723e-20,-6.293375e-19
0.201416,5.594752e-20,-6.208421e-19
0.201660,5.754273e-20,-6.082544e-19
0.201904,5.288533e-20,-5.899039e-19
0.202148,7.294862e-20,-5.896559e-19
0.202393,8.228838e-20,-6.062839e-19
0.202637,4.689495e-20,-6.394528e-19
0.202881,6.337113e-20,-6.597870e-19
0.203125,9.391703e-20,-6.482447e-19
0.203369,7.481608e-20,-6.359261e-19
0.203613,7.009811e-20,-6.235849e-19
0.203857,7.123377e-20,-6.070430e-19
0.204102,7.965980e-20,-6.052022e-19
0.204346,1.012377e-19,-6.240660e-19
0.204590,7.213230e-20,-6.572945e-19
0.204834,6.522831e-20,-6.806606e-19
0.205078,1.086025e-19,-6.737429e-19
0.205322,9.668112e-20,-6.551943e-19
0.205566,7.987724e-20,-6.432883e-19
0.205811,8.863841e-20,-6.282075e-19
0.206055,8.968632e-20,-6.214431e-19
0.206299,1.138684e-19,-6.425691e-19
0.206543,9.857009e-20,-6.787017e-19
0.206787,7.287407e-20,-7.026205e-19
0.207031,1.152868e-19,-6.952180e-19
0.207275,1.204625e-19,-6.767780e-19
0.207520,9.097665e-20,-6.645568e-19
0.207764,1.023598e-19,-6.500510e-19
0.208008,1.057389e-19,-6.450326e-19
0.208252,1.191945e-19,-6.643142e-19
0.208496,1.233654e-19,-7.029212e-19
0.208740,8.832772e-20,-7.293069e-19
0.208984,1.159481e-19,-7.215583e-19
0.209229,1.452586e-19,-7.002478e-19
0.209473,1.094152e-19,-6.859931e-19
0.209717,1.120693e-19,-6.755743e-19
0.209961,1.242711e-19,-6.682395e-19
0.210205,1.257557e-19,-6.861256e-19
0.210449,1.411061e-19,-7.281215e-19
0.210693,1.117940e-19,-7.568347e-19
0.210938,1.153815e-19,-7.507181e-19
0.211182,1.614378e-19,-7.246672e-19
0.211426,1.346713e-19,-7.114285e-19
0.211670,1.171817e-19,-7.033360e-19
0.211914,1.423254e-19,-6.922922e-19
0.212158,1.394578e-19,-7.105620e-19
0.212402,1.522843e-19,-7.530354e-19
0.212646,1.395421e-19,-7.841522e-19
0.212891,1.193701e-19,-7.789244e-19
0.213135,1.675601e-19,-7.487579e-19
0.213379,1.636916e-19,-7.355096e-19
0.213623,1.259379e-19,-7.307455e-19
0.213867,1.498682e-19,-7.195337e-19
0.214111,1.582715e-19,-7.353515e-19
0.214355,1.593111e-19,-7.814972e-19
0.214600,1.612795e-19,-8.148013e-19
0.214844,1.346903e-19,-8.086719e-19
0.215088,1.669455e-19,-7.791476e-19
0.215332,1.908316e-19,-7.611752e-19
0.215576,1.442635e-19,-7.559524e-19
0.215820,1.533037e-19,-7.486221e-19
0.216064,1.769553e-19,-7.619103e-19
0.216309,1.700561e-19,-8.055427e-19
0.216553,1.770229e-19,-8.424184e-19
0.216797,1.534005e-19,-8.389694e-19
0.217041,1.663030e-19,-8.065500e-19
0.217285,2.077415e-19,-7.880439e-19
0.217529,1.688171e-19,-7.842002e-19
0.217773,1.567152e-19,-7.772888e-19
0.218018,1.924149e-19,-7.886042e-19
0.218262,1.850781e-19,-8.313149e-19
0.218506,1.851808e-19,-8.719919e-19
0.218750,1.777589e-19,-8.664875e-19
0.218994,1.705362e-19,-8.321260e-19
0.219238,2.134095e-19,-8.136662e-19
0.219482,1.993583e-19,-8.117229e-19
0.219727,1.617139e-19,-8.084284e-19
0.219971,1.954088e-19,-8.160181e-19
0.220215,2.075802e-19,-8.587394e-19
0.220459,1.945157e-19,-9.035436e-19
0.220703,1.934177e-19,-8.990894e-19
0.220947,1.839841e-19,-8.621733e-19
0.221191,2.149245e-19,-8.395584e-19
0.221436,2.236346e-19,-8.394300e-19
0.221680,1.778409e-19,-8.377940e-19
0.221924,1.962746e-19,-8.439311e-19
0.222168,2.242780e-19,-8.862346e-19
0.222412,2.069773e-19,-9.323356e-19
0.222656,2.055906e-19,-9.288943e-19
0.222900,1.980668e-19,-8.905848e-19
0.223145,2.147215e-19,-8.680042e-19
0.223389,2.413239e-19,-8.691870e-19
0.223633,2.003430e-19,-8.691494e-19
0.223877,1.944809e-19,-8.747397e-19
0.224121,2.371668e-19,-9.145085e-19
0.224365,2.265710e-19,-9.607083e-19
0.224609,2.139767e-19,-9.607817e-19
0.224854,2.131150e-19,-9.208727e-19
0.225098,2.192412e-19,-8.938072e-19
0.225342,2.500606e-19,-8.983994e-19
0.225586,2.240895e-19,-9.015431e-19
0.225830,1.991293e-19,-9.065559e-19
0.226074,2.395657e-19,-9.455185e-19
0.226318,2.459258e-19,-9.928510e-19
0.226562,2.241883e-19,-9.945247e-19
0.226807,2.215633e-19,-9.527378e-19
0.227051,2.310645e-19,-9.244930e-19
0.227295,2.551229e-19,-9.289060e-19
0.227539,2.455477e-19,-9.332948e-19
0.227783,2.123670e-19,-9.385038e-19
0.228027,2.357665e-19,-9.741720e-19
0.228271,2.625838e-19,-1.021311e-18
0.228516,2.395738e-19,-1.026274e-18
0.228760,2.278842e-19,-9.847238e-19
0.229004,2.382063e-19,-9.552767e-19
0.229248,2.594081e-19,-9.609683e-19
0.229492,2.616922e-19,-9.672667e-19
0.229736,2.261722e-19,-9.734345e-19
0.229980,2.351579e-19,-1.006889e-18
0.230225,2.704999e-19,-1.054715e-18
0.230469,2.560820e-19,-1.060590e-18
0.230713,2.366234e-19,-1.016462e-18
0.230957,2.414490e-19,-9.856747e-19
0.231201,2.627527e-19,-9.912841e-19
0.231445,2.728534e-19,-1.000909e-18
0.231689,2.385408e-19,-1.006924e-18
0.231934,2.328592e-19,-1.039399e-18
0.232178,2.733555e-19,-1.088003e-18
0.232422,2.701093e-19,-1.093297e-18
0.232666,2.423156e-19,-1.050416e-18
0.232910,2.451347e-19,-1.017682e-18
0.233154,2.656181e-19,-1.023050e-18
0.233398,2.788700e-19,-1.035188e-18
0.233643,2.522103e-19,-1.040871e-18
0.233887,2.327309e-19,-1.071098e-18
0.234131,2.690090e-19,-1.119115e-18
0.234375,2.802611e-19,-1.126241e-18
0.234619,2.496131e-19,-1.081586e-18
0.234863,2.434733e-19,-1.047604e-18
0.235107,2.643426e-19,-1.055405e-18
0.235352,2.822563e-19,-1.070166e-18
0.235596,2.611955e-19,-1.076318e-18
0.235840,2.350130e-19,-1.105432e-18
0.236084,2.635895e-19,-1.151409e-18
0.236328,2.845896e-19,-1.159112e-18
0.236572,2.583603e-19,-1.116793e-18
0.236816,2.430045e-19,-1.078761e-18
0.237061,2.594620e-19,-1.087114e-18
0.237305,2.802925e-19,-1.105901e-18
0.237549,2.684243e-19,-1.110634e-18
0.237793,2.366000e-19,-1.139225e-18
0.238037,2.525180e-19,-1.185529e-18
0.238281,2.835670e-19,-1.193322e-18
0.238525,2.650339e-19,-1.150256e-18
0.238770,2.427246e-19,-1.111657e-18
0.239014,2.510119e-19,-1.118200e-18
0.239258,2.758675e-19,-1.139394e-18
0.239502,2.773710e-19,-1.147250e-18
0.239746,2.376735e-19,-1.171400e-18
0.239990,2.411100e-19,-1.216068e-18
0.240234,2.798608e-19,-1.225775e-18
0.240479,2.669925e-19,-1.182053e-18
0.240723,2.408744e-19,-1.142104e-18
0.240967,2.437174e-19,-1.151500e-18
0.241211,2.670807e-19,-1.173542e-18
0.241455,2.777345e-19,-1.182026e-18
0.241699,2.411407e-19,-1.206553e-18
0.241943,2.301096e-19,-1.247513e-18
0.242188,2.717354e-19,-1.259026e-18
0.242432,2.721286e-19,-1.214309e-18
0.242676,2.394196e-19,-1.171852e-18
0.242920,2.370525e-19,-1.181444e-18
0.243164,2.584528e-19,-1.204987e-18
0.243408,2.741253e-19,-1.215725e-18
0.243652,2.468547e-19,-1.238180e-18
0.243896,2.177533e-19,-1.279407e-18
0.244141,2.567086e-19,-1.290466e-18
0.244385,2.745281e-19,-1.245633e-18
0.244629,2.361911e-19,-1.201768e-18
0.244873,2.297177e-19,-1.209819e-18
0.245117,2.473794e-19,-1.238288e-18
0.245361,2.667088e-19,-1.247105e-18
0.245605,2.530740e-19,-1.267120e-18
0.245850,2.115740e-19,-1.307994e-18
0.246094,2.383310e-19,-1.316943e-18
0.246338,2.722092e-19,-1.274039e-18
0.246582,2.360150e-19,-1.228388e-18
0.246826,2.174957e-19,-1.236328e-18
0.247070,2.367815e-19,-1.267878e-18
0.247314,2.548630e-19,-1.279069e-18
0.247559,2.502919e-19,-1.297882e-18
0.247803,2.116748e-19,-1.335996e-18
0.248047,2.170927e-19,-1.346134e-18
0.248291,2.642348e-19,-1.302266e-18
0.248535,2.417114e-19,-1.255036e-18
0.248779,2.066411e-19,-1.260238e-18
0.249023,2.245710e-19,-1.294556e-18
0.249268,2.423152e-19,-1.309243e-18
0.249512,2.454934e-19,-1.324598e-18
0.249756,2.114756e-19,-1.359854e-18
0.250000,1.956407e-19,-1.371299e-18
0.250244,2.474001e-19,-1.329855e-18
0.250488,2.429854e-19,-1.278711e-18
0.250732,1.959469e-19,-1.283687e-18
0.250977,2.083504e-19,-1.321305e-18
0.251221,2.308142e-19,-1.336685e-18
0.251465,2.347878e-19,-1.349543e-18
0.251709,2.111559e-19,-1.382663e-18
0.251953,1.828423e-19,-1.394620e-18
0.252197,2.216434e-19,-1.351330e-18
0.252441,2.434582e-19,-1.302193e-18
0.252686,1.914062e-19,-1.305877e-18
0.252930,1.853293e-19,-1.343770e-18
0.253174,2.184759e-19,-1.364421e-18
0.253418,2.207824e-19,-1.375530e-18
0.253662,2.049817e-19,-1.406670e-18
0.253906,1.750196e-19,-1.417756e-18
0.254150,1.929169e-19,-1.375091e-18
0.254395,2.345386e-19,-1.324659e-18
0.254639,1.923404e-19,-1.325675e-18
0.254883,1.622110e-19,-1.364960e-18
0.255127,2.006920e-19,-1.387823e-18
0.255371,2.094083e-19,-1.398448e-18
0.255615,1.917647e-19,-1.426637e-18
0.255859,1.655668e-19,-1.438903e-18
0.256104,1.677075e-19,-1.396378e-18
0.256348,2.147961e-19,-1.345026e-18
0.256592,1.918816e-19,-1.345542e-18
0.256836,1.439222e-19,-1.384986e-18
0.257080,1.763390e-19,-1.410829e-18
0.257324,1.980454e-19,-1.420639e-18
0.257568,1.791362e-19,-1.446384e-18
0.257812,1.558720e-19,-1.456231e-18
0.258057,1.461654e-19,-1.415106e-18
0.258301,1.871344e-19,-1.365002e-18
0.258545,1.892257e-19,-1.362833e-18
0.258789,1.311190e-19,-1.403040e-18
0.259033,1.441623e-19,-1.432142e-18
0.259277,1.833649e-19,-1.444004e-18
0.259521,1.664799e-19,-1.466188e-18
0.259766,1.414660e-19,-1.475028e-18
0.260010,1.294574e-19,-1.436251e-18
0.260254,1.563720e-19,-1.384545e-18
0.260498,1.783800e-19,-1.380021e-18
0.260742,1.266198e-19,-1.419094e-18
0.260986,1.129166e-19,-1.450936e-18
0.261230,1.615599e-19,-1.462888e-18
0.261475,1.554022e-19,-1.481121e-18
0.261719,1.234324e-19,-1.489507e-18
0.261963,1.113840e-19,-1.452551e-18
0.262207,1.255961e-19,-1.402515e-18
0.262451,1.573340e-19,-1.396763e-18
0.262695,1.223599e-19,-1.433258e-18
0.262939,8.525802e-20,-1.468375e-18
0.263184,1.308865e-19,-1.482762e-18
0.263428,1.437207e-19,-1.496689e-18
0.263672,1.055893e-19,-1.501674e-18
0.263916,8.993651e-20,-1.467081e-18
0.264160,9.942839e-20,-1.418599e-18
0.264404,1.306318e-19,-1.408933e-18
0.264648,1.135717e-19,-1.445514e-18
0.264893,6.442320e-20,-1.483014e-18
0.265137,9.277080e-20,-1.498192e-18
0.265381,1.273402e-19,-1.511597e-18
0.265625,9.289476e-20,-1.513974e-18
0.265869,6.328056e-20,-1.480508e-18
0.266113,7.484605e-20,-1.432290e-18
0.266357,1.023381e-19,-1.420971e-18
0.266602,1.000987e-19,-1.456391e-18
0.266846,5.081732e-20,-1.493475e-18
0.267090,5.261241e-20,-1.509169e-18
0.267334,1.026728e-19,-1.521055e-18
0.267578,8.077291e-20,-1.522128e-18
0.267822,3.865790e-20,-1.487568e-18
0.268066,4.661052e-20,-1.442280e-18
0.268311,7.189876e-20,-1.432428e-18
0.268555,7.938832e-20,-1.462818e-18
0.268799,3.702658e-20,-1.501966e-18
0.269043,2.192108e-20,-1.520979e-18
0.269287,6.851080e-20,-1.528931e-18
0.269531,6.721812e-20,-1.528028e-18
0.269775,2.054977e-20,-1.494271e-18
0.270020,1.445409e-20,-1.450296e-18
0.270264,4.461397e-20,-1.438787e-18
0.270508,5.509094e-20,-1.467242e-18
0.270752,2.025548e-20,-1.506770e-18
0.270996,-5.489672e-21,-1.528026e-18
0.271240,3.056548e-20,-1.536355e-18
0.271484,4.995249e-20,-1.532156e-18
0.271729,4.882849e-21,-1.499445e-18
0.271973,-1.548188e-20,-1.455730e-18
0.272217,1.402412e-20,-1.444591e-18
0.272461,3.129828e-20,-1.471323e-18
