planeta,tempo_desde_meio_transito_h,fluxo_relativo
HAT-P-7 b,5.46905,1.0001281
HAT-P-7 b,5.48539,0.9999057
HAT-P-7 b,5.50174,0.9999645
HAT-P-7 b,5.51808,0.9999633
HAT-P-7 b,5.53443,1.0004214
HAT-P-7 b,5.55078,0.9996084
HAT-P-7 b,5.56713,0.9999308
HAT-P-7 b,5.58347,1.0003123
HAT-P-7 b,5.59982,1.0001197
HAT-P-7 b,5.61617,1.0001548
HAT-P-7 b,5.63251,1.0002169
HAT-P-7 b,5.64886,1.0003163
HAT-P-7 b,5.66521,1.0001046
HAT-P-7 b,5.68155,1.0004651
HAT-P-7 b,5.69790,1.0000880
HAT-P-7 b,5.71425,1.0000794
HAT-P-7 b,5.73059,1.0000742
HAT-P-7 b,5.74694,0.9999304
HAT-P-7 b,5.76329,0.9999703
HAT-P-7 b,5.77963,1.0001960
HAT-P-7 b,5.79598,0.9997047
HAT-P-7 b,5.81233,0.9998513
HAT-P-7 b,5.82867,1.0000851
HAT-P-7 b,5.84502,1.0000340
HAT-P-7 b,5.86137,0.9997801
HAT-P-7 b,5.87771,1.0000676
HAT-P-7 b,5.89406,0.9999166
HAT-P-7 b,5.91041,0.9999836
HAT-P-7 b,5.92675,1.0003085
HAT-P-7 b,5.94310,0.9999297
HAT-P-7 b,5.95945,1.0001467
HAT-P-7 b,5.97579,1.0003122
HAT-P-7 b,5.99214,1.0000233
HAT-P-7 b,6.00849,0.9998428
HAT-P-7 b,6.02484,0.9998433
HAT-P-7 b,6.04118,0.9999784
HAT-P-7 b,6.05753,0.9998678
HAT-P-7 b,6.07387,1.0000248
HAT-P-7 b,6.09022,0.9999065
HAT-P-7 b,6.10657,0.9998530
HAT-P-7 b,6.12292,1.0000680
HAT-P-7 b,6.13926,0.9996690
HAT-P-7 b,6.15561,0.9994854
HAT-P-7 b,6.17195,1.0000136
HAT-P-7 b,6.18830,0.9998665
HAT-P-7 b,6.20465,1.0000617
HAT-P-7 b,6.22100,1.0000759
HAT-P-7 b,6.23734,1.0000752
HAT-P-7 b,6.25369,1.0000307
HAT-P-7 b,6.27004,1.0000333
HAT-P-7 b,6.28638,0.9999997
HAT-P-7 b,6.30273,1.0001268
HAT-P-7 b,6.31908,1.0001602
HAT-P-7 b,6.33542,1.0001941
HAT-P-7 b,6.35177,1.0002912
HAT-P-7 b,6.36812,0.9999704
HAT-P-7 b,6.38446,1.0000740
HAT-P-7 b,6.40081,1.0003675
HAT-P-7 b,6.41716,1.0000079
HAT-P-7 b,6.43350,1.0003589
HAT-P-7 b,6.44985,0.9998644
HAT-P-7 b,6.46620,1.0001409
HAT-P-7 b,6.48254,1.0000909
HAT-P-7 b,6.49889,1.0002070
HAT-P-7 b,6.51524,1.0003805
HAT-P-7 b,6.53158,1.0002478
HAT-P-7 b,6.54793,0.9999638
HAT-P-7 b,6.56428,0.9999271
HAT-P-7 b,6.58062,0.9998433
HAT-P-7 b,6.59697,1.0001607
HAT-P-7 b,6.61332,1.0000458
HAT-P-7 b,6.62966,1.0001221
HAT-P-7 b,6.64601,0.9998271
HAT-P-7 b,6.66236,0.9998501
HAT-P-7 b,6.67871,1.0000297
HAT-P-7 b,6.69505,1.0000576
HAT-P-7 b,6.71140,0.9998622
HAT-P-7 b,6.72774,1.0001235
HAT-P-7 b,6.74409,0.9999726
HAT-P-7 b,6.76044,0.9999332
HAT-P-7 b,6.77679,0.9999411
HAT-P-7 b,6.79313,0.9999516
HAT-P-7 b,6.80948,1.0000446
HAT-P-7 b,6.82582,1.0000697
HAT-P-7 b,6.84217,1.0000085
HAT-P-7 b,6.85852,1.0000511
HAT-P-7 b,6.87487,0.9999599
HAT-P-7 b,6.89121,1.0001652
HAT-P-7 b,6.90756,0.9997112
HAT-P-7 b,6.92391,0.9999257
HAT-P-7 b,6.94025,0.9998540
HAT-P-7 b,6.95660,0.9999160
HAT-P-7 b,6.97295,0.9998149
HAT-P-7 b,6.98929,1.0000423
HAT-P-7 b,7.00564,0.9997752
HAT-P-7 b,7.02199,0.9998010
HAT-P-7 b,7.03833,0.9998041
HAT-P-7 b,7.05468,0.9998057
HAT-P-7 b,7.07103,0.9997903
HAT-P-7 b,7.08737,0.9998519
HAT-P-7 b,7.10372,0.9997283
HAT-P-7 b,7.12007,0.9999249
HAT-P-7 b,7.13641,1.0000228
HAT-P-7 b,7.15276,1.0002091
HAT-P-7 b,7.16911,0.9997442
HAT-P-7 b,7.18545,1.0002713
HAT-P-7 b,7.20180,0.9999584
HAT-P-7 b,7.21815,0.9998554
HAT-P-7 b,7.23449,0.9999273
HAT-P-7 b,7.25084,0.9999885
HAT-P-7 b,7.26719,1.0001659
HAT-P-7 b,7.28353,0.9999153
HAT-P-7 b,7.29988,0.9997589
HAT-P-7 b,7.31623,0.9999541
HAT-P-7 b,7.33258,0.9996946
HAT-P-7 b,7.34892,0.9998353
HAT-P-7 b,7.36527,0.9996960
HAT-P-7 b,7.38161,1.0000449
HAT-P-7 b,7.39796,0.9999742
HAT-P-7 b,7.41431,0.9999915
HAT-P-7 b,7.43066,0.9999665
HAT-P-7 b,7.44700,1.0000698
HAT-P-7 b,7.46335,1.0002700
HAT-P-7 b,7.47970,1.0001420
HAT-P-7 b,7.49604,0.9997636
HAT-P-7 b,7.51239,0.9997560
HAT-P-7 b,7.52873,1.0001118
HAT-P-7 b,7.54508,0.9999157
HAT-P-7 b,7.56143,0.9999051
HAT-P-7 b,7.57778,0.9998852
HAT-P-7 b,7.59412,1.0001710
HAT-P-7 b,7.61047,1.0001077
HAT-P-7 b,7.62681,0.9998705
HAT-P-7 b,7.64316,0.9996227
HAT-P-7 b,7.65951,1.0000250
HAT-P-7 b,7.67586,0.9999525
HAT-P-7 b,7.69220,0.9999504
HAT-P-7 b,7.70855,0.9999750
HAT-P-7 b,7.72490,1.0001298
HAT-P-7 b,7.74124,0.9999074
HAT-P-7 b,7.75759,1.0001368
HAT-P-7 b,7.77394,0.9998009
HAT-P-7 b,7.79028,0.9997069
HAT-P-7 b,7.80663,1.0000772
HAT-P-7 b,7.82298,1.0002272
HAT-P-7 b,7.83932,0.9999956
HAT-P-7 b,7.85567,0.9997561
HAT-P-7 b,7.87202,0.9999317
HAT-P-7 b,7.88836,1.0000093
HAT-P-7 b,7.90471,1.0001537
HAT-P-7 b,7.92106,0.9999608
HAT-P-7 b,7.93740,0.9998947
HAT-P-7 b,7.95375,1.0001610
HAT-P-7 b,7.97010,0.9999119
HAT-P-7 b,7.98645,0.9996555
HAT-P-7 b,8.00279,1.0001032
HAT-P-7 b,8.01914,1.0001148
HAT-P-7 b,8.03548,1.0001576
HAT-P-7 b,8.05183,0.9998870
HAT-P-7 b,8.06818,1.0001231
HAT-P-7 b,8.08452,1.0000968
HAT-P-7 b,8.10087,1.0002130
HAT-P-7 b,8.11722,1.0001165
HAT-P-7 b,8.13357,0.9999687
HAT-P-7 b,8.14991,0.9999012
HAT-P-7 b,8.16626,0.9999040
HAT-P-7 b,8.18260,1.0001044
HAT-P-7 b,8.19895,1.0000179
HAT-P-7 b,8.21530,0.9999511
HAT-P-7 b,8.23165,0.9998887
HAT-P-7 b,8.24799,0.9999679
HAT-P-7 b,8.26434,1.0000566
HAT-P-7 b,8.28068,1.0000664
HAT-P-7 b,8.29703,0.9998102
HAT-P-7 b,8.31338,0.9999149
HAT-P-7 b,8.32973,0.9996188
HAT-P-7 b,8.34607,0.9997528
HAT-P-7 b,8.36242,0.9999641
HAT-P-7 b,8.37877,0.9998567
HAT-P-7 b,8.39511,1.0000045
HAT-P-7 b,-8.39234,1.0000920
HAT-P-7 b,-8.37599,0.9997524
HAT-P-7 b,-8.35965,1.0000109
HAT-P-7 b,-8.34330,1.0000364
HAT-P-7 b,-8.32695,1.0000075
HAT-P-7 b,-8.31060,1.0000006
HAT-P-7 b,-8.29426,0.9999674
HAT-P-7 b,-8.27791,0.9996847
HAT-P-7 b,-8.26157,1.0001554
HAT-P-7 b,-8.24522,0.9998758
HAT-P-7 b,-8.22887,0.9999841
HAT-P-7 b,-8.21252,0.9999804
HAT-P-7 b,-8.19618,0.9998479
HAT-P-7 b,-8.17983,0.9999384
HAT-P-7 b,-8.16348,0.9998541
HAT-P-7 b,-8.14714,1.0000925
HAT-P-7 b,-8.13079,0.9999247
HAT-P-7 b,-8.11444,0.9996638
HAT-P-7 b,-8.09810,1.0001097
HAT-P-7 b,-8.08175,0.9998811
HAT-P-7 b,-8.06540,0.9996457
HAT-P-7 b,-8.04906,1.0000516
HAT-P-7 b,-8.03271,1.0001739
HAT-P-7 b,-8.01636,0.9999396
HAT-P-7 b,-8.00002,1.0000793
HAT-P-7 b,-7.98367,1.0003033
HAT-P-7 b,-7.96732,1.0001539
HAT-P-7 b,-7.95098,0.9999633
HAT-P-7 b,-7.93463,0.9999442
HAT-P-7 b,-7.91828,0.9999345
HAT-P-7 b,-7.90194,0.9999836
HAT-P-7 b,-7.88559,0.9998746
HAT-P-7 b,-7.86924,0.9996100
HAT-P-7 b,-7.85290,0.9999325
HAT-P-7 b,-7.83655,1.0000384
HAT-P-7 b,-7.82020,0.9997772
HAT-P-7 b,-7.80386,0.9997661
HAT-P-7 b,-7.78751,0.9999463
HAT-P-7 b,-7.77116,1.0000030
HAT-P-7 b,-7.75482,0.9998297
HAT-P-7 b,-7.73847,1.0002703
HAT-P-7 b,-7.72212,1.0000359
HAT-P-7 b,-7.70578,1.0003006
HAT-P-7 b,-7.68943,0.9998964
HAT-P-7 b,-7.67308,1.0001261
HAT-P-7 b,-7.65673,0.9999547
HAT-P-7 b,-7.64039,0.9998697
HAT-P-7 b,-7.62404,1.0002517
HAT-P-7 b,-7.60770,1.0002219
HAT-P-7 b,-7.59135,0.9999395
HAT-P-7 b,-7.57500,1.0000205
HAT-P-7 b,-7.55865,1.0003510
HAT-P-7 b,-7.54231,1.0001510
HAT-P-7 b,-7.52596,1.0000888
HAT-P-7 b,-7.50961,0.9996267
HAT-P-7 b,-7.49327,1.0000802
HAT-P-7 b,-7.47692,0.9997326
HAT-P-7 b,-7.46057,0.9998854
HAT-P-7 b,-7.44423,1.0001406
HAT-P-7 b,-7.42788,0.9998701
HAT-P-7 b,-7.41153,0.9999775
HAT-P-7 b,-7.39519,1.0001641
HAT-P-7 b,-7.37884,1.0000739
HAT-P-7 b,-7.36249,1.0001211
HAT-P-7 b,-7.34615,0.9999389
HAT-P-7 b,-7.32980,1.0001570
HAT-P-7 b,-7.31345,1.0001429
HAT-P-7 b,-7.29711,1.0000420
HAT-P-7 b,-7.28076,0.9997093
HAT-P-7 b,-7.26441,0.9998505
HAT-P-7 b,-7.24807,0.9999485
HAT-P-7 b,-7.23172,1.0001269
HAT-P-7 b,-7.21537,0.9999295
HAT-P-7 b,-7.19903,0.9998690
HAT-P-7 b,-7.18268,1.0000307
HAT-P-7 b,-7.16633,0.9999976
HAT-P-7 b,-7.14999,0.9992301
HAT-P-7 b,-7.13364,1.0000989
HAT-P-7 b,-7.11729,0.9997666
HAT-P-7 b,-7.10095,1.0000663
HAT-P-7 b,-7.08460,0.9998532
HAT-P-7 b,-7.06825,1.0000380
HAT-P-7 b,-7.05191,0.9999690
HAT-P-7 b,-7.03556,0.9997063
HAT-P-7 b,-7.01921,1.0001263
HAT-P-7 b,-7.00287,1.0002239
HAT-P-7 b,-6.98652,1.0000003
HAT-P-7 b,-6.97017,0.9995295
HAT-P-7 b,-6.95383,1.0000426
HAT-P-7 b,-6.93748,0.9999646
HAT-P-7 b,-6.92113,1.0001726
HAT-P-7 b,-6.90479,1.0001309
HAT-P-7 b,-6.88844,1.0000365
HAT-P-7 b,-6.87209,0.9998822
HAT-P-7 b,-6.85574,0.9999849
HAT-P-7 b,-6.83940,0.9997532
HAT-P-7 b,-6.82305,0.9998092
HAT-P-7 b,-6.80671,1.0001118
HAT-P-7 b,-6.79036,1.0001191
HAT-P-7 b,-6.77401,1.0002902
HAT-P-7 b,-6.75766,1.0001974
HAT-P-7 b,-6.74132,0.9999802
HAT-P-7 b,-6.72497,1.0001838
HAT-P-7 b,-6.70862,1.0001419
HAT-P-7 b,-6.69228,1.0000204
HAT-P-7 b,-6.67593,1.0003495
HAT-P-7 b,-6.65958,1.0000104
HAT-P-7 b,-6.64324,1.0002693
HAT-P-7 b,-6.62689,0.9999750
HAT-P-7 b,-6.61054,1.0001843
HAT-P-7 b,-6.59420,1.0002357
HAT-P-7 b,-6.57785,1.0000838
HAT-P-7 b,-6.56150,0.9999503
HAT-P-7 b,-6.54516,0.9999542
HAT-P-7 b,-6.52881,1.0001417
HAT-P-7 b,-6.51247,1.0000215
HAT-P-7 b,-6.49612,1.0001022
HAT-P-7 b,-6.47977,0.9999520
HAT-P-7 b,-6.46342,0.9999465
HAT-P-7 b,-6.44708,0.9999112
HAT-P-7 b,-6.43073,1.0001426
HAT-P-7 b,-6.41439,0.9998413
HAT-P-7 b,-6.39804,1.0000588
HAT-P-7 b,-6.38169,0.9999129
HAT-P-7 b,-6.36534,0.9998628
HAT-P-7 b,-6.34900,1.0001189
HAT-P-7 b,-6.33265,0.9999660
HAT-P-7 b,-6.31630,1.0001582
HAT-P-7 b,-6.29996,1.0001109
HAT-P-7 b,-6.28361,1.0000662
HAT-P-7 b,-6.26726,1.0001465
HAT-P-7 b,-6.25092,1.0000056
HAT-P-7 b,-6.23457,0.9999522
HAT-P-7 b,-6.21822,1.0001568
HAT-P-7 b,-6.20187,1.0001463
HAT-P-7 b,-6.18553,1.0000651
HAT-P-7 b,-6.16918,0.9999134
HAT-P-7 b,-6.15284,0.9998947
HAT-P-7 b,-6.13649,0.9997550
HAT-P-7 b,-6.12014,0.9997687
HAT-P-7 b,-6.10379,0.9999922
HAT-P-7 b,-6.08745,1.0000963
HAT-P-7 b,-6.07110,1.0002426
HAT-P-7 b,-6.05475,1.0000949
HAT-P-7 b,-6.03841,1.0001532
HAT-P-7 b,-6.02206,1.0000615
HAT-P-7 b,-6.00571,1.0000314
HAT-P-7 b,-5.98937,0.9997321
HAT-P-7 b,-5.97302,1.0000010
HAT-P-7 b,-5.95667,1.0000028
HAT-P-7 b,-5.94033,1.0001191
HAT-P-7 b,-5.92398,0.9999060
HAT-P-7 b,-5.90763,1.0000828
HAT-P-7 b,-5.89129,0.9999241
HAT-P-7 b,-5.87494,1.0002391
HAT-P-7 b,-5.85860,1.0000756
HAT-P-7 b,-5.84225,0.9999742
HAT-P-7 b,-5.82590,0.9997908
HAT-P-7 b,-5.80955,1.0003229
HAT-P-7 b,-5.79321,0.9999098
HAT-P-7 b,-5.77686,1.0000309
HAT-P-7 b,-5.76052,0.9999340
HAT-P-7 b,-5.74417,1.0000259
HAT-P-7 b,-5.72782,1.0001086
HAT-P-7 b,-5.71147,0.9998653
HAT-P-7 b,-5.69513,0.9997858
HAT-P-7 b,-5.67878,0.9996646
HAT-P-7 b,-5.66243,0.9998165
HAT-P-7 b,-5.64608,0.9998658
HAT-P-7 b,-5.62974,0.9997719
HAT-P-7 b,-5.61339,0.9996703
HAT-P-7 b,-5.59705,0.9997230
HAT-P-7 b,-5.58070,0.9999054
HAT-P-7 b,-5.56435,1.0000235
HAT-P-7 b,-5.54800,0.9998291
HAT-P-7 b,-5.53166,1.0002577
HAT-P-7 b,-5.51531,1.0002346
HAT-P-7 b,-5.49897,1.0001159
HAT-P-7 b,-5.48262,0.9999104
HAT-P-7 b,-5.46627,0.9999835
HAT-P-7 b,-5.44992,1.0001653
HAT-P-7 b,-5.43358,1.0002402
HAT-P-7 b,-5.41723,1.0002447
HAT-P-7 b,-5.40088,1.0000950
HAT-P-7 b,-5.38454,1.0002302
HAT-P-7 b,-5.36819,1.0001833
HAT-P-7 b,-5.35184,1.0002486
HAT-P-7 b,-5.33550,1.0002001
HAT-P-7 b,-5.31915,0.9999114
HAT-P-7 b,-5.30280,1.0000006
HAT-P-7 b,-5.28646,1.0001154
HAT-P-7 b,-5.27011,0.9999228
HAT-P-7 b,-5.25376,1.0000969
HAT-P-7 b,-5.23742,0.9999255
HAT-P-7 b,-5.22107,0.9999272
HAT-P-7 b,-5.20473,1.0000211
HAT-P-7 b,-5.18838,0.9999244
HAT-P-7 b,-5.17203,0.9999734
HAT-P-7 b,-5.15569,1.0000583
HAT-P-7 b,-5.13934,0.9997024
HAT-P-7 b,-5.12299,0.9998433
HAT-P-7 b,-5.10665,1.0001554
HAT-P-7 b,-5.09030,1.0000042
HAT-P-7 b,-5.07395,1.0000924
HAT-P-7 b,-5.05761,0.9999857
HAT-P-7 b,-5.04126,0.9999230
HAT-P-7 b,-5.02491,0.9998939
HAT-P-7 b,-5.00856,1.0001362
HAT-P-7 b,-4.99222,1.0002151
HAT-P-7 b,-4.97587,1.0002303
HAT-P-7 b,-4.95953,1.0001076
HAT-P-7 b,-4.94318,0.9998302
HAT-P-7 b,-4.92683,0.9999031
HAT-P-7 b,-4.91048,0.9998327
HAT-P-7 b,-4.89414,1.0000769
HAT-P-7 b,-4.87779,1.0000986
HAT-P-7 b,-4.86144,1.0001895
HAT-P-7 b,-4.84510,1.0001303
HAT-P-7 b,-4.82875,0.9998512
HAT-P-7 b,-4.81240,1.0000390
HAT-P-7 b,-4.79606,0.9999285
HAT-P-7 b,-4.77971,0.9998960
HAT-P-7 b,-4.76336,0.9999930
HAT-P-7 b,-4.74701,0.9998095
HAT-P-7 b,-4.73067,1.0000193
HAT-P-7 b,-4.71432,1.0000317
HAT-P-7 b,-4.69798,1.0000934
HAT-P-7 b,-4.68163,1.0000619
HAT-P-7 b,-4.66528,1.0001964
HAT-P-7 b,-4.64893,1.0001444
HAT-P-7 b,-4.63259,1.0000016
HAT-P-7 b,-4.61624,1.0002015
HAT-P-7 b,-4.59990,1.0003159
HAT-P-7 b,-4.58355,1.0002579
HAT-P-7 b,-4.56720,1.0002704
HAT-P-7 b,-4.55086,1.0002598
HAT-P-7 b,-4.53451,0.9999257
HAT-P-7 b,-4.51816,0.9998335
HAT-P-7 b,-4.50182,1.0001327
HAT-P-7 b,-4.48547,1.0001498
HAT-P-7 b,-4.46912,1.0001332
HAT-P-7 b,-4.45278,1.0002171
HAT-P-7 b,-4.43643,0.9999688
HAT-P-7 b,-4.42008,0.9998411
HAT-P-7 b,-4.40374,1.0000609
HAT-P-7 b,-4.38739,0.9998705
HAT-P-7 b,-4.37104,0.9998798
HAT-P-7 b,-4.35469,0.9997169
HAT-P-7 b,-4.33835,0.9996947
HAT-P-7 b,-4.32200,1.0001499
HAT-P-7 b,-4.30566,1.0001017
HAT-P-7 b,-4.28931,0.9998278
HAT-P-7 b,-4.27296,0.9998685
HAT-P-7 b,-4.25661,0.9998194
HAT-P-7 b,-4.24027,1.0000278
HAT-P-7 b,-4.22392,0.9999829
HAT-P-7 b,-4.20757,1.0000032
HAT-P-7 b,-4.19122,0.9997438
HAT-P-7 b,-4.17488,0.9997273
HAT-P-7 b,-4.15853,0.9999004
HAT-P-7 b,-4.14219,1.0004171
HAT-P-7 b,-4.12584,0.9997720
HAT-P-7 b,-4.10949,0.9998770
HAT-P-7 b,-4.09314,1.0001927
HAT-P-7 b,-4.07680,1.0002698
HAT-P-7 b,-4.06045,1.0000691
HAT-P-7 b,-4.04411,1.0000397
HAT-P-7 b,-4.02776,1.0000170
HAT-P-7 b,-4.01141,1.0001692
HAT-P-7 b,-3.99507,0.9999676
HAT-P-7 b,-3.97872,0.9998777
HAT-P-7 b,-3.96237,0.9999045
HAT-P-7 b,-3.94603,0.9998002
HAT-P-7 b,-3.92968,0.9998526
HAT-P-7 b,-3.91333,0.9999094
HAT-P-7 b,-3.89699,1.0001836
HAT-P-7 b,-3.88064,0.9999188
HAT-P-7 b,-3.86429,1.0000784
HAT-P-7 b,-3.84795,0.9999845
HAT-P-7 b,-3.83160,0.9998626
HAT-P-7 b,-3.81525,1.0001216
HAT-P-7 b,-3.79890,0.9999705
HAT-P-7 b,-3.78256,0.9998218
HAT-P-7 b,-3.76621,0.9999621
HAT-P-7 b,-3.74987,0.9999928
HAT-P-7 b,-3.73352,0.9998008
HAT-P-7 b,-3.71717,1.0002363
HAT-P-7 b,-3.70082,0.9998722
HAT-P-7 b,-3.68448,1.0000297
HAT-P-7 b,-3.66813,0.9997985
HAT-P-7 b,-3.65179,1.0000746
HAT-P-7 b,-3.63544,1.0000901
HAT-P-7 b,-3.61909,1.0000386
HAT-P-7 b,-3.60274,0.9998044
HAT-P-7 b,-3.58640,0.9997168
HAT-P-7 b,-3.57005,1.0000704
HAT-P-7 b,-3.55370,1.0000341
HAT-P-7 b,-3.53736,0.9998918
HAT-P-7 b,-3.52101,1.0000529
HAT-P-7 b,-3.50466,1.0001874
HAT-P-7 b,-3.48832,0.9999242
HAT-P-7 b,-3.47197,0.9997721
HAT-P-7 b,-3.45562,1.0000814
HAT-P-7 b,-3.43928,1.0000228
HAT-P-7 b,-3.42293,0.9997913
HAT-P-7 b,-3.40658,0.9996998
HAT-P-7 b,-3.39024,1.0000604
HAT-P-7 b,-3.37389,1.0001005
HAT-P-7 b,-3.35754,0.9997002
HAT-P-7 b,-3.34120,1.0001219
HAT-P-7 b,-3.32485,0.9999853
HAT-P-7 b,-3.30850,1.0000729
HAT-P-7 b,-3.29216,1.0001086
HAT-P-7 b,-3.27581,0.9998240
HAT-P-7 b,-3.25946,1.0000837
HAT-P-7 b,-3.24312,0.9999633
HAT-P-7 b,-3.22677,0.9998712
HAT-P-7 b,-3.21042,0.9999525
HAT-P-7 b,-3.19408,0.9998877
HAT-P-7 b,-3.17773,1.0000018
HAT-P-7 b,-3.16138,1.0001521
HAT-P-7 b,-3.14504,1.0000313
HAT-P-7 b,-3.12869,0.9997947
HAT-P-7 b,-3.11234,1.0000265
HAT-P-7 b,-3.09600,1.0001296
HAT-P-7 b,-3.07965,1.0002367
HAT-P-7 b,-3.06330,1.0000001
HAT-P-7 b,-3.04696,1.0003517
HAT-P-7 b,-3.03061,0.9999499
HAT-P-7 b,-3.01426,1.0000552
HAT-P-7 b,-2.99792,1.0001029
HAT-P-7 b,-2.98157,0.9999944
HAT-P-7 b,-2.96522,1.0000060
HAT-P-7 b,-2.94888,0.9998444
HAT-P-7 b,-2.93253,1.0000704
HAT-P-7 b,-2.91618,0.9999777
HAT-P-7 b,-2.89983,0.9999462
HAT-P-7 b,-2.88349,0.9996607
HAT-P-7 b,-2.86714,0.9998637
HAT-P-7 b,-2.85080,0.9998008
HAT-P-7 b,-2.83445,0.9996117
HAT-P-7 b,-2.81810,0.9998497
HAT-P-7 b,-2.80175,0.9998436
HAT-P-7 b,-2.78541,0.9999535
HAT-P-7 b,-2.76906,0.9997264
HAT-P-7 b,-2.75271,0.9999290
HAT-P-7 b,-2.73637,0.9999731
HAT-P-7 b,-2.72002,1.0003174
HAT-P-7 b,-2.70367,0.9997106
HAT-P-7 b,-2.68733,0.9999243
HAT-P-7 b,-2.67098,0.9999612
HAT-P-7 b,-2.65463,1.0001617
HAT-P-7 b,-2.63829,1.0000645
HAT-P-7 b,-2.62194,0.9996397
HAT-P-7 b,-2.60559,0.9998649
HAT-P-7 b,-2.58925,1.0000309
HAT-P-7 b,-2.57290,0.9999347
HAT-P-7 b,-2.55655,0.9999569
HAT-P-7 b,-2.54021,0.9998342
HAT-P-7 b,-2.52386,1.0001853
HAT-P-7 b,-2.50751,1.0000791
HAT-P-7 b,-2.49117,0.9998910
HAT-P-7 b,-2.47482,0.9998845
HAT-P-7 b,-2.45847,0.9998774
HAT-P-7 b,-2.44213,1.0000365
HAT-P-7 b,-2.42578,1.0000103
HAT-P-7 b,-2.40943,1.0000620
HAT-P-7 b,-2.39309,1.0001036
HAT-P-7 b,-2.37674,0.9999586
HAT-P-7 b,-2.36039,1.0001966
HAT-P-7 b,-2.34404,1.0001967
HAT-P-7 b,-2.32770,0.9999119
HAT-P-7 b,-2.31135,0.9999508
HAT-P-7 b,-2.29501,0.9998994
HAT-P-7 b,-2.27866,1.0000564
HAT-P-7 b,-2.26231,1.0000861
HAT-P-7 b,-2.24596,0.9999217
HAT-P-7 b,-2.22962,1.0001818
HAT-P-7 b,-2.21327,0.9999758
HAT-P-7 b,-2.19693,1.0001633
HAT-P-7 b,-2.18058,0.9998604
HAT-P-7 b,-2.16423,1.0002701
HAT-P-7 b,-2.14788,1.0002662
HAT-P-7 b,-2.13154,1.0000148
HAT-P-7 b,-2.11519,1.0000316
HAT-P-7 b,-2.09884,1.0001585
HAT-P-7 b,-2.08250,0.9998475
HAT-P-7 b,-2.06615,0.9998274
HAT-P-7 b,-2.04980,0.9999503
HAT-P-7 b,-2.03346,0.9998964
HAT-P-7 b,-2.01711,1.0000373
HAT-P-7 b,-2.00076,0.9999231
HAT-P-7 b,-1.98442,0.9999898
HAT-P-7 b,-1.96807,1.0000960
HAT-P-7 b,-1.95172,0.9997295
HAT-P-7 b,-1.93538,1.0000298
HAT-P-7 b,-1.91903,0.9993041
HAT-P-7 b,-1.90268,0.9993272
HAT-P-7 b,-1.88634,0.9989738
HAT-P-7 b,-1.86999,0.9989283
HAT-P-7 b,-1.85364,0.9986727
HAT-P-7 b,-1.83730,0.9986096
HAT-P-7 b,-1.82095,0.9983127
HAT-P-7 b,-1.80460,0.9979215
HAT-P-7 b,-1.78826,0.9976471
HAT-P-7 b,-1.77191,0.9973963
HAT-P-7 b,-1.75556,0.9972897
HAT-P-7 b,-1.73922,0.9967511
HAT-P-7 b,-1.72287,0.9967096
HAT-P-7 b,-1.70652,0.9964031
HAT-P-7 b,-1.69017,0.9959800
HAT-P-7 b,-1.67383,0.9956431
HAT-P-7 b,-1.65748,0.9957216
HAT-P-7 b,-1.64114,0.9952903
HAT-P-7 b,-1.62479,0.9950142
HAT-P-7 b,-1.60844,0.9950250
HAT-P-7 b,-1.59209,0.9949191
HAT-P-7 b,-1.57575,0.9946724
HAT-P-7 b,-1.55940,0.9949741
HAT-P-7 b,-1.54306,0.9949858
HAT-P-7 b,-1.52671,0.9945657
HAT-P-7 b,-1.51036,0.9946811
HAT-P-7 b,-1.49402,0.9949135
HAT-P-7 b,-1.47767,0.9947251
HAT-P-7 b,-1.46132,0.9944560
HAT-P-7 b,-1.44497,0.9943214
HAT-P-7 b,-1.42863,0.9945888
HAT-P-7 b,-1.41228,0.9945580
HAT-P-7 b,-1.39594,0.9940935
HAT-P-7 b,-1.37959,0.9943506
HAT-P-7 b,-1.36324,0.9944449
HAT-P-7 b,-1.34689,0.9943320
HAT-P-7 b,-1.33055,0.9944947
HAT-P-7 b,-1.31420,0.9943876
HAT-P-7 b,-1.29785,0.9943252
HAT-P-7 b,-1.28151,0.9944063
HAT-P-7 b,-1.26516,0.9947817
HAT-P-7 b,-1.24882,0.9944716
HAT-P-7 b,-1.23247,0.9942696
HAT-P-7 b,-1.21612,0.9942110
HAT-P-7 b,-1.19977,0.9939146
HAT-P-7 b,-1.18343,0.9939587
HAT-P-7 b,-1.16708,0.9939087
HAT-P-7 b,-1.15074,0.9940663
HAT-P-7 b,-1.13439,0.9940920
HAT-P-7 b,-1.11804,0.9938497
HAT-P-7 b,-1.10170,0.9939359
HAT-P-7 b,-1.08535,0.9939435
HAT-P-7 b,-1.06900,0.9937554
HAT-P-7 b,-1.05265,0.9938193
HAT-P-7 b,-1.03631,0.9938344
HAT-P-7 b,-1.01996,0.9939519
HAT-P-7 b,-1.00362,0.9938516
HAT-P-7 b,-0.98727,0.9938081
HAT-P-7 b,-0.97092,0.9937202
HAT-P-7 b,-0.95457,0.9937426
HAT-P-7 b,-0.93823,0.9935526
HAT-P-7 b,-0.92188,0.9938066
HAT-P-7 b,-0.90553,0.9938515
HAT-P-7 b,-0.88919,0.9935334
HAT-P-7 b,-0.87284,0.9936077
HAT-P-7 b,-0.85649,0.9936796
HAT-P-7 b,-0.84015,0.9935646
